Wall time,Step,Value
1584450424.8956883,1,0.6416518092155457
1584450436.0023842,2,0.4347321391105652
1584450447.3324847,3,0.3447098135948181
1584450458.4530234,4,0.28352677822113037
1584450469.4295628,5,0.24640625715255737
1584450480.446749,6,0.2289508879184723
1584450491.6247878,7,0.20839285850524902
1584450502.747779,8,0.19611607491970062
1584450513.8138158,9,0.18703125417232513
1584450525.0849626,10,0.1787276715040207
1584450536.6546443,11,0.17752231657505035
1584450547.7885966,12,0.1662723273038864
1584450559.2113793,13,0.1657589226961136
1584450571.159051,14,0.15950892865657806
1584450583.0498595,15,0.16138392686843872
1584450594.3641217,16,0.15504464507102966
1584450605.938108,17,0.1525000035762787
1584450617.6746087,18,0.14839285612106323
1584450629.4382083,19,0.14640624821186066
1584450641.1044085,20,0.14435267448425293
1584450652.6512213,21,0.14107142388820648
1584450664.1202383,22,0.1395089328289032
1584450675.6069949,23,0.1390848159790039
1584450686.970283,24,0.1341964304447174
1584450698.4228673,25,0.13857142627239227
1584450710.0151498,26,0.13290178775787354
1584450721.3491766,27,0.13245536386966705
1584450732.7634149,28,0.133102685213089
1584450744.3499427,29,0.13080357015132904
1584450755.9863787,30,0.1302901804447174
1584450767.538334,31,0.12886160612106323
1584450778.859492,32,0.12982143461704254
1584450790.1446133,33,0.12915179133415222
1584450801.9503427,34,0.1231919676065445
1584450813.5012956,35,0.1234598234295845
1584450824.8543463,36,0.12977679073810577
1584450836.2135804,37,0.1204017847776413
1584450848.0643454,38,0.12279018014669418
1584450859.3178284,39,0.11912946403026581
1584450870.6698942,40,0.12359374761581421
1584450882.0904508,41,0.12212053686380386
1584450893.4665763,42,0.11888393014669418
1584450905.0652783,43,0.12281250208616257
1584450916.384566,44,0.12125000357627869
1584450928.159047,45,0.11792410910129547
1584450939.852777,46,0.11602678894996643
1584450951.441479,47,0.11647321283817291
1584450963.1381624,48,0.1177455335855484
1584450974.79468,49,0.11874999850988388
1584450986.2853591,50,0.11535714566707611
1584450997.9898477,51,0.11464285850524902
1584451009.3937118,52,0.1153794676065445
1584451020.9287636,53,0.11738839000463486
1584451033.068085,54,0.1125892847776413
1584451044.4351845,55,0.11404018104076385
1584451055.9596403,56,0.11162946373224258
1584451067.7210956,57,0.11205357313156128
1584451079.2539318,58,0.11279018223285675
1584451090.7729204,59,0.11267857253551483
1584451102.3881166,60,0.11102678626775742
1584451114.0130963,61,0.11296875029802322
1584451125.2483227,62,0.10988838970661163
1584451136.578919,63,0.11348214000463486
1584451148.4297738,64,0.10754464566707611
1584451160.0647862,65,0.1134151816368103
1584451171.7239683,66,0.10910714417695999
1584451183.2290237,67,0.1131473183631897
1584451194.8716516,68,0.10904017835855484
1584451206.5697405,69,0.1138392835855484
1584451218.319187,70,0.10667410492897034
1584451229.7678087,71,0.11319196224212646
1584451241.596737,72,0.10569196194410324
1584451253.2927973,73,0.11209821701049805
1584451264.7694066,74,0.10819196701049805
1584451276.1546535,75,0.109375
1584451287.7877388,76,0.1088169664144516
1584451299.4354048,77,0.10892856866121292
1584451311.1068754,78,0.10772321373224258
1584451323.3983474,79,0.1104910746216774
1584451334.932618,80,0.1058928593993187
1584451346.723647,81,0.11069196462631226
1584451358.2066314,82,0.10747767984867096
1584451369.5929098,83,0.10904017835855484
1584451381.1305802,84,0.10729910433292389
1584451392.882634,85,0.10508928447961807
1584451404.6794999,86,0.10620535910129547
1584451416.4105525,87,0.10912946611642838
1584451428.1902351,88,0.10397321730852127
1584451439.7711565,89,0.10665178298950195
1584451451.1373374,90,0.1071428582072258
1584451462.3675873,91,0.10816964507102966
1584451474.0454469,92,0.10488839447498322
1584451485.6650426,93,0.10515625029802322
1584451497.2339876,94,0.10734374821186066
1584451508.876949,95,0.10473214089870453
1584451520.204295,96,0.10457589477300644
1584451531.8585348,97,0.10716518014669418
1584451543.607516,98,0.10444196313619614
1584451555.2133029,99,0.10395089536905289
1584451567.2443178,100,0.10368303209543228
1584451578.9936635,101,0.10191964358091354
1584451590.3217597,102,0.10424107313156128
1584451601.9857934,103,0.10214285552501678
1584451613.3348145,104,0.10470981895923615
1584451625.2357588,105,0.10433035343885422
1584451636.8367658,106,0.10578124970197678
1584451648.3360946,107,0.10694196075201035
1584451660.3406181,108,0.1060267835855484
1584451671.7620695,109,0.10584821552038193
1584451682.9723828,110,0.10466517508029938
1584451694.8013742,111,0.1058928593993187
1584451706.2673607,112,0.10598213970661163
1584451717.6445324,113,0.1043526753783226
1584451728.820374,114,0.10227678716182709
1584451740.3596618,115,0.10486607253551483
