Wall time,Step,Value
1584461121.3382444,1,0.6266517639160156
1584461169.6163085,2,0.41511160135269165
1584461218.2807758,3,0.3391294777393341
1584461267.634429,4,0.29220983386039734
1584461317.13265,5,0.25145089626312256
1584461367.3182504,6,0.22395089268684387
1584461418.3673763,7,0.20616070926189423
1584461468.9836059,8,0.19421875476837158
1584461518.612136,9,0.18200892210006714
1584461568.1273024,10,0.17292410135269165
1584461618.4807937,11,0.16325892508029938
1584461668.979276,12,0.15453125536441803
1584461718.7292662,13,0.1516294628381729
1584461768.5471604,14,0.14651785790920258
1584461818.8295975,15,0.14069196581840515
1584461868.2778225,16,0.1399330347776413
1584461918.5147285,17,0.14013393223285675
1584461969.0767844,18,0.1314062476158142
1584462019.8965192,19,0.1322544664144516
1584462070.457443,20,0.12899553775787354
1584462121.2096107,21,0.12613838911056519
1584462171.2265403,22,0.12636160850524902
1584462222.219212,23,0.12111607193946838
1584462272.7628732,24,0.1202455386519432
1584462322.3279572,25,0.11870535463094711
1584462372.3402393,26,0.11529017984867096
1584462421.831045,27,0.11685267835855484
1584462472.0732756,28,0.11609374731779099
1584462522.118762,29,0.11479910463094711
1584462571.2792528,30,0.1125892847776413
1584462621.277373,31,0.10794642567634583
1584462671.4940805,32,0.11149553209543228
1584462721.0731013,33,0.10953125357627869
1584462770.4311965,34,0.10629463940858841
1584462820.6355758,35,0.10830356925725937
1584462871.5215542,36,0.10484375059604645
1584462922.2784715,37,0.10464286059141159
1584462972.2062066,38,0.10424107313156128
1584463022.8101213,39,0.10529018193483353
1584463071.9119055,40,0.10218749940395355
1584463121.978296,41,0.10120535641908646
1584463170.7690992,42,0.10247767716646194
1584463220.442715,43,0.10287946462631226
1584463270.0655994,44,0.09926339238882065
1584463319.6685827,45,0.09912946075201035
1584463370.234423,46,0.09993303567171097
1584463420.2314076,47,0.09624999761581421
1584463470.2842243,48,0.09616071730852127
1584463520.4631846,49,0.09669642895460129
1584463570.078269,50,0.0980803593993187
1584463619.941137,51,0.0989062488079071
1584463669.8332932,52,0.09589285403490067
1584463719.9964826,53,0.09314732253551483
1584463770.303657,54,0.09493303298950195
1584463820.5242517,55,0.09375
1584463870.499961,56,0.0922098234295845
1584463921.525411,57,0.0954241082072258
1584463971.137972,58,0.09158482402563095
1584464020.840311,59,0.09729910641908646
1584464070.6836607,60,0.09607142955064774
1584464119.4987123,61,0.0894196406006813
1584464170.0301049,62,0.09410714358091354
1584464219.5591533,63,0.08939731866121292
1584464269.108101,64,0.08979910612106323
1584464318.282572,65,0.09044642746448517
1584464367.3954859,66,0.09147321432828903
1584464417.436306,67,0.0909598246216774
1584464467.1423886,68,0.0908258929848671
1584464516.2500055,69,0.0881696417927742
1584464566.3912854,70,0.09091518074274063
1584464615.9277117,71,0.09160714596509933
1584464664.5962608,72,0.08917410671710968
1584464715.151951,73,0.0894196406006813
1584464765.6677048,74,0.08832589536905289
1584464815.0724816,75,0.08727678656578064
1584464864.8378754,76,0.09223214536905289
1584464914.9859357,77,0.08975446224212646
1584464964.3728855,78,0.0864955335855484
1584465014.0110667,79,0.08828125149011612
1584465063.7786012,80,0.09178571403026581
1584465113.8332803,81,0.08783482015132904
1584465164.324686,82,0.08935268223285675
1584465214.1671426,83,0.08794642984867096
1584465264.8583417,84,0.08794642984867096
1584465314.766216,85,0.08736607432365417
1584465364.4687052,86,0.08203125
1584465414.6164386,87,0.08680803328752518
1584465465.0054479,88,0.08624999970197678
1584465515.1260612,89,0.08435267955064774
1584465565.670979,90,0.08703125268220901
1584465615.956889,91,0.08723214268684387
1584465665.5778553,92,0.08562500029802322
1584465714.5672543,93,0.08232142776250839
1584465765.2768366,94,0.09002231806516647
1584465815.344838,95,0.08506696671247482
1584465865.5860822,96,0.08741071075201035
1584465916.358958,97,0.08892857283353806
1584465965.8827937,98,0.0859375
1584466016.6626582,99,0.08500000089406967
1584466066.0352316,100,0.08486606925725937
1584466116.3697517,101,0.08484374731779099
1584466167.852996,102,0.08428571373224258
1584466217.341437,103,0.08261160552501678
1584466267.3524983,104,0.08595982193946838
1584466317.1742775,105,0.08319196105003357
1584466367.8222198,106,0.08535714447498322
1584466417.1684697,107,0.08013392984867096
1584466467.1089785,108,0.08408482372760773
1584466517.3553398,109,0.08573660999536514
1584466566.5768707,110,0.08504464477300644
1584466615.6937191,111,0.08198660612106323
1584466664.6903057,112,0.08254463970661163
1584466714.943961,113,0.08397321403026581
1584466764.1769516,114,0.08540178835391998
1584466813.3172064,115,0.08308035880327225
1584466862.2039626,116,0.08430803567171097
1584466912.4588292,117,0.08408482372760773
1584466962.506887,118,0.08392857015132904
1584467012.4982717,119,0.08285713940858841
1584467061.5584023,120,0.08263392746448517
1584467111.1628356,121,0.0821651816368103
1584467161.0234947,122,0.08560267835855484
1584467210.6172314,123,0.08203125
1584467259.745413,124,0.08424106985330582
1584467310.3767722,125,0.0853794664144516
1584467360.39716,126,0.08250000327825546
1584467410.1391644,127,0.08250000327825546
1584467460.7531724,128,0.08303571492433548
1584467510.5103219,129,0.07970982044935226
1584467561.017275,130,0.08053571730852127
1584467610.9850795,131,0.08321428298950195
1584467660.9508436,132,0.08236607164144516
1584467711.2929084,133,0.08084821701049805
1584467761.2734077,134,0.08375000208616257
1584467810.6571412,135,0.08158481866121292
1584467861.0230806,136,0.08029017597436905
1584467910.0021849,137,0.08212053775787354
1584467960.8038144,138,0.08006696403026581
1584468010.8759477,139,0.0866294652223587
1584468060.6068058,140,0.08223214000463486
1584468111.1654437,141,0.08281250298023224
1584468160.3613474,142,0.08265624940395355
1584468208.8785675,143,0.08040178567171097
1584468258.356823,144,0.08200892806053162
1584468308.0093815,145,0.07901785522699356
1584468358.5325797,146,0.0789732113480568
1584468408.8701162,147,0.08323660492897034
1584468458.2612875,148,0.08120536059141159
1584468508.238387,149,0.08276785910129547
1584468558.3036194,150,0.08176339417695999
1584468609.0248423,151,0.0825892835855484
1584468658.9946427,152,0.08093749731779099
1584468708.8797567,153,0.0809151753783226
1584468758.3320987,154,0.08071428537368774
1584468806.7034528,155,0.08095981925725937
1584468856.0921032,156,0.07912946492433548
1584468906.205095,157,0.08127231895923615
1584468954.7096908,158,0.07823660969734192
1584469004.5751762,159,0.08013392984867096
1584469053.9668915,160,0.07946428656578064
1584469102.3723192,161,0.0807812511920929
1584469151.971987,162,0.0779910683631897
1584469202.1842208,163,0.08044642955064774
1584469252.072531,164,0.08261160552501678
1584469302.6054084,165,0.0797991082072258
1584469352.4082184,166,0.07997767627239227
1584469402.4223447,167,0.08236607164144516
1584469452.1506224,168,0.0782589316368103
1584469500.9561117,169,0.08006696403026581
1584469549.6385908,170,0.08033481985330582
1584469599.8413815,171,0.0788169652223587
1584469648.7886345,172,0.08062499761581421
1584469700.3970797,173,0.07988839596509933
1584469750.1732643,174,0.08214285969734192
1584469802.4803712,175,0.07832589000463486
1584469852.731292,176,0.07834821194410324
1584469903.292772,177,0.07901785522699356
1584469955.090944,178,0.07828125357627869
1584470006.6274276,179,0.07712053507566452
1584470056.8786097,180,0.07879464328289032
1584470107.5193484,181,0.07970982044935226
1584470157.5208473,182,0.08015625178813934
1584470207.5595887,183,0.07841517776250839
