Wall time,Step,Value
1584450424.8935943,1,1.7120420932769775
1584450436.0021574,2,1.192975640296936
1584450447.3322363,3,0.955013632774353
1584450458.4527817,4,0.8001206517219543
1584450469.429268,5,0.702608048915863
1584450480.4465034,6,0.6562238335609436
1584450491.624508,7,0.5976793169975281
1584450502.747471,8,0.5663390159606934
1584450513.8135543,9,0.543476402759552
1584450525.0803254,10,0.5127026438713074
1584450536.6543798,11,0.5157083868980408
1584450547.7883573,12,0.4799105226993561
1584450559.2111156,13,0.4812661409378052
1584450571.158778,14,0.4581969976425171
1584450583.0495493,15,0.4594385623931885
1584450594.3638766,16,0.4491662085056305
1584450605.9378207,17,0.43896543979644775
1584450617.674368,18,0.4303286671638489
1584450629.4379675,19,0.4217156767845154
1584450641.1041644,20,0.420198917388916
1584450652.6509697,21,0.40781909227371216
1584450664.1199682,22,0.4013316035270691
1584450675.6067488,23,0.40018001198768616
1584450686.9700346,24,0.3906202018260956
1584450698.4226117,25,0.39562562108039856
1584450710.014914,26,0.3840416967868805
1584450721.3489404,27,0.38872337341308594
1584450732.7631698,28,0.384072870016098
1584450744.349695,29,0.37694045901298523
1584450755.9860888,30,0.3746793866157532
1584450767.5380547,31,0.36968082189559937
1584450778.859243,32,0.37317803502082825
1584450790.1443563,33,0.3715507686138153
1584450801.9500892,34,0.3561936616897583
1584450813.501027,35,0.357413649559021
1584450824.8540995,36,0.36736488342285156
1584450836.213332,37,0.35036203265190125
1584450848.0640104,38,0.35425567626953125
1584450859.3174925,39,0.3453795909881592
1584450870.6696582,40,0.3565451204776764
1584450882.090157,41,0.3569048345088959
1584450893.4662745,42,0.346509724855423
1584450905.0650337,43,0.3532143533229828
1584450916.3842287,44,0.34724855422973633
1584450928.158802,45,0.3362870216369629
1584450939.8525207,46,0.3386789858341217
1584450951.4412293,47,0.33645936846733093
1584450963.1379008,48,0.33846917748451233
1584450974.7943802,49,0.34126004576683044
1584450986.2850993,50,0.33588021993637085
1584450997.989572,51,0.33302921056747437
1584451009.393412,52,0.3323333263397217
1584451020.9285078,53,0.335796058177948
1584451033.0678241,54,0.3253256380558014
1584451044.434925,55,0.3274937868118286
1584451055.959345,56,0.32566389441490173
1584451067.720834,57,0.3285102844238281
1584451079.2536538,58,0.3232262134552002
1584451090.7726731,59,0.32639262080192566
1584451102.3878546,60,0.3208727240562439
1584451114.012841,61,0.32257890701293945
1584451125.2480712,62,0.32000094652175903
1584451136.5786707,63,0.3271644413471222
1584451148.4294999,64,0.312775582075119
1584451160.064523,65,0.3275228440761566
1584451171.7236915,66,0.31580018997192383
1584451183.2287693,67,0.3288549482822418
1584451194.8714015,68,0.3129465878009796
1584451206.5693758,69,0.326102077960968
1584451218.3189425,70,0.3144495189189911
1584451229.7675543,71,0.32608410716056824
1584451241.5964818,72,0.3057361841201782
1584451253.2925239,73,0.32411283254623413
1584451264.769151,74,0.31262603402137756
1584451276.1543996,75,0.31741780042648315
1584451287.7874842,76,0.31331557035446167
1584451299.4351442,77,0.3149406313896179
1584451311.1066294,78,0.3118312656879425
1584451323.3980923,79,0.3190614879131317
1584451334.9323564,80,0.3096538186073303
1584451346.723392,81,0.32004064321517944
1584451358.2063835,82,0.31505709886550903
1584451369.5926657,83,0.3137551546096802
1584451381.1303353,84,0.30861806869506836
1584451392.8823903,85,0.3051416873931885
1584451404.6792414,86,0.305532842874527
1584451416.4102945,87,0.31440120935440063
1584451428.1899724,88,0.3019900918006897
1584451439.7708528,89,0.3093797564506531
1584451451.1370337,90,0.3075566589832306
1584451462.3673162,91,0.31103378534317017
1584451474.04512,92,0.30329081416130066
1584451485.6647964,93,0.30792149901390076
1584451497.233709,94,0.3125295639038086
1584451508.8766978,95,0.3054971992969513
1584451520.2040274,96,0.3025144040584564
1584451531.85826,97,0.3087758719921112
1584451543.6072445,98,0.3048877418041229
1584451555.2129679,99,0.30143415927886963
1584451567.244013,100,0.3012354373931885
1584451578.9934068,101,0.2952164113521576
1584451590.3214393,102,0.30095696449279785
1584451601.9855235,103,0.29794541001319885
1584451613.3345668,104,0.30567124485969543
1584451625.2354982,105,0.2986193895339966
1584451636.8365066,106,0.3041059672832489
1584451648.3358142,107,0.30583369731903076
1584451660.3403535,108,0.3071839213371277
1584451671.7618167,109,0.30574098229408264
1584451682.9721348,110,0.2981454133987427
1584451694.8010538,111,0.3058928847312927
1584451706.2670965,112,0.30253833532333374
1584451717.6442425,113,0.2999609112739563
1584451728.8201072,114,0.29722633957862854
1584451740.3594024,115,0.30332157015800476
1584451751.8105767,116,0.29786109924316406
1584451763.0281942,117,0.29139724373817444
1584451774.385298,118,0.29143428802490234
1584451786.374452,119,0.29882439970970154
1584451797.8553653,120,0.30547472834587097
1584451810.0589724,121,0.2982344925403595
1584451821.9454057,122,0.2969796061515808
1584451833.5525677,123,0.29489290714263916
1584451844.9982474,124,0.30681881308555603
1584451856.297754,125,0.30278289318084717
1584451868.09912,126,0.3022680878639221
1584451880.3124905,127,0.3026092052459717
1584451892.3422277,128,0.2883926033973694
1584451904.4108014,129,0.29653477668762207
1584451915.9320748,130,0.2977457642555237
1584451928.1268845,131,0.29721659421920776
1584451939.9194207,132,0.3006734251976013
1584451951.2435791,133,0.2958531677722931
1584451962.864108,134,0.29618313908576965
1584451974.5840373,135,0.2917029857635498
