Wall time,Step,Value
1584409134.1335263,1,2.214015007019043
1584409156.640835,2,1.6804829835891724
1584409183.9428155,3,1.4451358318328857
1584409210.7114706,4,1.1990383863449097
1584409237.8890142,5,1.0258347988128662
1584409264.7110603,6,0.8819084167480469
1584409291.7513008,7,0.7879019975662231
1584409318.9333522,8,0.7004610896110535
1584409345.954932,9,0.6426445245742798
1584409373.236004,10,0.607277512550354
1584409400.346745,11,0.5734797120094299
1584409427.1671557,12,0.5356338024139404
1584409454.2619348,13,0.5233557224273682
1584409481.71557,14,0.5093222856521606
1584409508.3224247,15,0.4887326955795288
1584409534.737295,16,0.4737532436847687
1584409561.4925663,17,0.4589281380176544
1584409588.6467984,18,0.44978073239326477
1584409616.4133673,19,0.44380831718444824
1584409643.765306,20,0.4245944917201996
1584409671.37632,21,0.41574302315711975
1584409698.9924703,22,0.4104005694389343
1584409727.1396606,23,0.40701836347579956
1584409754.5044982,24,0.39655593037605286
1584409782.4288177,25,0.38749951124191284
1584409810.3267028,26,0.3843575417995453
1584409838.2963924,27,0.38435596227645874
1584409866.0447135,28,0.3795709013938904
1584409893.3611374,29,0.35747841000556946
1584409921.5266304,30,0.3662761151790619
1584409948.7965758,31,0.3571401834487915
1584409976.542735,32,0.34590983390808105
1584410004.1801949,33,0.35447677969932556
1584410031.8208454,34,0.3362969756126404
1584410059.0801995,35,0.33968767523765564
1584410086.3929896,36,0.3394724726676941
1584410113.4780216,37,0.33368775248527527
1584410141.0135539,38,0.3356877267360687
1584410168.1990044,39,0.32479405403137207
1584410195.2673357,40,0.331548273563385
1584410222.3723717,41,0.3222850263118744
1584410249.8768146,42,0.3233020305633545
1584410276.8510766,43,0.31760841608047485
1584410303.9534302,44,0.316302090883255
1584410331.3957937,45,0.3060506582260132
1584410358.0428417,46,0.3088296949863434
1584410384.8125422,47,0.3117310404777527
1584410412.124533,48,0.30830392241477966
1584410439.326724,49,0.30712881684303284
1584410466.6396434,50,0.30622899532318115
1584410494.081998,51,0.3049811124801636
1584410521.1583996,52,0.3013491630554199
1584410547.9294255,53,0.30252787470817566
1584410575.3553581,54,0.2974340319633484
1584410602.7460604,55,0.29344576597213745
1584410630.08891,56,0.2986032962799072
1584410656.780037,57,0.2862838804721832
1584410683.6022623,58,0.3038909137248993
1584410710.8529449,59,0.2960100769996643
1584410738.0798664,60,0.29318976402282715
1584410765.075157,61,0.2948930859565735
1584410792.5638654,62,0.2957274913787842
1584410819.9500034,63,0.28937315940856934
1584410846.8054616,64,0.27730295062065125
1584410874.165566,65,0.18018251657485962
1584410901.470937,66,0.13918282091617584
1584410928.5474868,67,0.12116532027721405
1584410956.07064,68,0.11007300764322281
1584410982.949889,69,0.10379858314990997
1584411010.4313922,70,0.09241901338100433
1584411037.6484385,71,0.09113391488790512
1584411065.00826,72,0.07929357886314392
1584411092.4196641,73,0.0750710517168045
1584411120.247719,74,0.07316023111343384
1584411147.9969842,75,0.06877411901950836
1584411175.9112403,76,0.06523005664348602
1584411204.2541897,77,0.06162378564476967
1584411232.8400133,78,0.0572575107216835
1584411260.6365597,79,0.05630583316087723
