Wall time,Step,Value
1584461141.6822352,1,2.5708343982696533
1584461185.5101876,2,2.1598429679870605
1584461230.221442,3,1.922633409500122
1584461275.8168871,4,1.712477445602417
1584461321.1207216,5,1.5255637168884277
1584461367.4155061,6,1.3611352443695068
1584461413.5846376,7,1.1828043460845947
1584461459.354303,8,1.040623426437378
1584461506.6366153,9,0.9244043827056885
1584461551.6906939,10,0.8422775864601135
1584461597.3509696,11,0.7505237460136414
1584461643.7403748,12,0.698249876499176
1584461689.312892,13,0.6546030044555664
1584461735.5779896,14,0.6126928925514221
1584461782.6987906,15,0.5751524567604065
1584461828.7958028,16,0.5633528232574463
1584461875.07927,17,0.5388413667678833
1584461921.5472622,18,0.5060524940490723
1584461969.2116868,19,0.5053335428237915
1584462015.7374277,20,0.48460620641708374
1584462063.6889071,21,0.468906044960022
1584462110.68677,22,0.464074969291687
1584462157.9575648,23,0.4441118538379669
1584462204.1834915,24,0.44169411063194275
1584462251.3024333,25,0.4240182936191559
1584462296.9618018,26,0.4094953238964081
1584462342.6505694,27,0.4117738902568817
1584462389.745516,28,0.40033385157585144
1584462436.3727117,29,0.40408870577812195
1584462481.978988,30,0.3927294611930847
1584462528.5450437,31,0.378364622592926
1584462573.6548107,32,0.37933218479156494
1584462620.3704786,33,0.38298654556274414
1584462666.9720776,34,0.3674946129322052
1584462713.067689,35,0.3726674020290375
1584462758.7033582,36,0.3539102375507355
1584462804.995613,37,0.35913828015327454
1584462851.7070258,38,0.355465829372406
1584462898.5215986,39,0.3529079854488373
1584462943.5210412,40,0.3379858434200287
1584462989.882644,41,0.3431690037250519
1584463035.4472215,42,0.341838002204895
1584463081.9260056,43,0.3355194926261902
1584463127.5233784,44,0.329636812210083
1584463172.2555714,45,0.32661670446395874
1584463219.4506316,46,0.32352814078330994
1584463265.5435605,47,0.3202223479747772
1584463312.2792377,48,0.3301696479320526
1584463358.6250763,49,0.32259055972099304
1584463406.1376002,50,0.32364922761917114
1584463452.475063,51,0.32130569219589233
1584463499.4133496,52,0.31189242005348206
1584463545.9688938,53,0.30757763981819153
1584463592.8058777,54,0.3022467792034149
1584463639.0346189,55,0.3087841272354126
1584463684.4948714,56,0.297677218914032
1584463729.6461,57,0.31251591444015503
1584463777.402818,58,0.3014488220214844
1584463823.429884,59,0.3053337335586548
1584463870.4269903,60,0.30151018500328064
1584463917.5343065,61,0.2941005825996399
1584463963.9285488,62,0.3000399172306061
1584464010.06359,63,0.29172849655151367
1584464054.9784825,64,0.2874203622341156
1584464100.9606783,65,0.2950053811073303
1584464146.4687781,66,0.2981603443622589
1584464191.6699054,67,0.2885019779205322
1584464237.8206713,68,0.29083314538002014
1584464283.6061435,69,0.28234803676605225
1584464329.5747652,70,0.28870880603790283
1584464375.8407154,71,0.2847121059894562
1584464421.7370584,72,0.2792283296585083
1584464468.4071689,73,0.27881482243537903
1584464513.5755262,74,0.2881582975387573
1584464560.1382422,75,0.2906274199485779
1584464605.1937685,76,0.289283812046051
1584464650.8015234,77,0.2870611250400543
1584464696.8262331,78,0.2804788053035736
1584464741.6023939,79,0.2877148687839508
1584464788.7808805,80,0.27595803141593933
1584464833.8177307,81,0.2707063853740692
1584464880.0270813,82,0.2742687165737152
1584464926.1716254,83,0.28201621770858765
1584464971.6083992,84,0.2720337212085724
