Wall time,Step,Value
1584461121.3362381,1,1.6572835445404053
1584461169.6160336,2,1.1517237424850464
1584461218.280537,3,0.9456838369369507
1584461267.634127,4,0.8271490931510925
1584461317.1324313,5,0.7157140970230103
1584461367.3180416,6,0.6463033556938171
1584461418.367144,7,0.5963356494903564
1584461468.983388,8,0.562212347984314
1584461518.6119058,9,0.5271925926208496
1584461568.1270604,10,0.4999901056289673
1584461618.48058,11,0.4808007776737213
1584461668.97904,12,0.45531165599823
1584461718.7289937,13,0.4425874948501587
1584461768.5469537,14,0.4282568693161011
1584461818.8293564,15,0.41094598174095154
1584461868.277572,16,0.40602192282676697
1584461918.514502,17,0.40512701869010925
1584461969.0765412,18,0.38418105244636536
1584462019.8962882,19,0.3854513168334961
1584462070.4572349,20,0.37236133217811584
1584462121.2093728,21,0.36561673879623413
1584462171.2263124,22,0.3705049455165863
1584462222.2190106,23,0.3510468900203705
1584462272.7626424,24,0.3522815406322479
1584462322.327757,25,0.3443015515804291
1584462372.340017,26,0.3369368314743042
1584462421.8307884,27,0.3399391174316406
1584462472.0730712,28,0.3358933925628662
1584462522.1185243,29,0.33400818705558777
1584462571.2790296,30,0.32798129320144653
1584462621.2771015,31,0.31528782844543457
1584462671.4938548,32,0.3212856352329254
1584462721.0728436,33,0.32245153188705444
1584462770.430955,34,0.3084004819393158
1584462820.6353362,35,0.31659528613090515
1584462871.521297,36,0.306194543838501
1584462922.2782493,37,0.3022451102733612
1584462972.2059724,38,0.30612045526504517
1584463022.8098905,39,0.3060467541217804
1584463071.9116943,40,0.2966820001602173
1584463121.9779963,41,0.29555419087409973
1584463170.7688792,42,0.29644104838371277
1584463220.4424558,43,0.297249972820282
1584463270.0653627,44,0.2867667078971863
1584463319.6683462,45,0.28579068183898926
1584463370.2342033,46,0.28792521357536316
1584463420.2311869,47,0.2794833779335022
1584463470.2840037,48,0.2834343910217285
1584463520.4628978,49,0.2843555808067322
1584463570.0779915,50,0.28466975688934326
1584463619.9409268,51,0.2851604223251343
1584463669.833068,52,0.2784840166568756
1584463719.996272,53,0.2725997269153595
1584463770.3034444,54,0.27397382259368896
1584463820.5240371,55,0.2738516926765442
